Measurement,Mean,Min,Max
Points Per PCL,27575.528925619834,27575.0,27578.0
Distances Mean Values,22.968468721247902,22.962926864624023,22.970487594604492
Distances Min Values,3.0719485982390475,1.3360756635665894,5.37744665145874
Distances Max Values,100.92045593261719,100.92045593261719,100.92045593261719
Intensities Mean Values,0.8031595442905899,0.8030589818954468,0.8032109141349792
Intensities Min Values,0.07120919115995326,0.0,0.5147449970245361
Intensities Max Values,0.9967172741889954,0.9967172741889954,0.9967172741889954
