Measurement,Mean,Min,Max
Points Per PCL,27806.84297520661,27775.0,27836.0
Distances Mean Values,22.17625513943759,22.080434799194336,22.26253890991211
Distances Min Values,1.3493743859046747,1.246152400970459,1.4505274295806885
Distances Max Values,100.88873499090022,100.1528091430664,100.92045593261719
Intensities Mean Values,0.7554410622139608,0.7539796233177185,0.7572396993637085
Intensities Min Values,0.0,0.0,0.0
Intensities Max Values,0.987477719783783,0.987477719783783,0.987477719783783
