Measurement,Mean,Min,Max
Points Per PCL,55087.0,55087.0,55087.0
Distances Mean Values,19.500497817993164,19.500497817993164,19.500497817993164
Distances Min Values,2.132399797439575,2.132399797439575,2.132399797439575
Distances Max Values,99.9779281616211,99.9779281616211,99.9779281616211
Intensities Mean Values,0.9273056387901306,0.9273056387901306,0.9273056387901306
Intensities Min Values,0.6703792214393616,0.6703792214393616,0.6703792214393616
Intensities Max Values,0.9915066957473755,0.9915066957473755,0.9915066957473755
