Measurement,Mean,Min,Max
Points Per PCL,9418.245901639344,9405.0,9435.0
Distances Mean Values,8.787297022147257,8.779176712036133,8.796740531921387
Distances Min Values,5.37744665145874,5.37744665145874,5.37744665145874
Distances Max Values,15.36705207824707,15.36705207824707,15.36705207824707
Intensities Mean Values,0.09678143256756126,0.09666841477155685,0.09687045216560364
Intensities Min Values,0.028298298171797735,0.027411049231886864,0.028533030301332474
Intensities Max Values,0.23398427665233612,0.23398427665233612,0.23398427665233612
