Measurement,Mean,Min,Max
Points Per PCL,23007.380165289258,22990.0,23033.0
Distances Mean Values,16.873160338598833,16.85880470275879,16.895748138427734
Distances Min Values,5.37744665145874,5.37744665145874,5.37744665145874
Distances Max Values,41.269382823597304,39.74650192260742,99.75928497314453
Intensities Mean Values,0.3801986683498729,0.379942387342453,0.38036689162254333
Intensities Min Values,0.13666848361122708,0.005128939636051655,0.14357131719589233
Intensities Max Values,0.7475894093513489,0.7475894093513489,0.7475894093513489
