Measurement,Mean,Min,Max
Points Per PCL,27575.04132231405,27575.0,27576.0
Distances Mean Values,22.970289719006246,22.96787452697754,22.970487594604492
Distances Min Values,5.0622407582180555,1.906482219696045,5.37744665145874
Distances Max Values,100.92045593261719,100.92045593261719,100.92045593261719
Intensities Mean Values,0.8113512352478406,0.8112994432449341,0.811356246471405
Intensities Min Values,0.4439408465073067,0.003921568859368563,0.5252516269683838
Intensities Max Values,0.9995090961456299,0.9995090961456299,0.9995090961456299
