Measurement,Mean,Min,Max
Points Per PCL,27575.0,27575.0,27575.0
Distances Mean Values,22.968645095825195,22.968645095825195,22.968645095825195
Distances Min Values,5.37744665145874,5.37744665145874,5.37744665145874
Distances Max Values,100.92045593261719,100.92045593261719,100.92045593261719
Intensities Mean Values,0.7406894564628601,0.7406894564628601,0.7406894564628601
Intensities Min Values,0.36430442333221436,0.36430442333221436,0.36430442333221436
Intensities Max Values,0.9756011962890625,0.9756011962890625,0.9756011962890625
