Type,0,1
VLP16,0.5207385375210198,0.8981740063922495
VLP32,0.60915619267747,0.9169596094369923
VLP16 w/o thresh,0.0,0.7875356113945498
VLP32 w/o thresh,0.0,0.7875356113945498
