Measurement,Mean,Min,Max
Points Per PCL,27586.04132231405,27578.0,27602.0
Distances Mean Values,22.926701963440447,22.900922775268555,22.94232940673828
Distances Min Values,1.5524913545482415,1.2932076454162598,1.9006267786026
Distances Max Values,100.90776755593039,100.1528091430664,100.92045593261719
Intensities Mean Values,0.6660452568826597,0.6655146479606628,0.6663216948509216
Intensities Min Values,0.0,0.0,0.0
Intensities Max Values,0.9475135207176208,0.9475135207176208,0.9475135207176208
