Measurement,Mean,Min,Max
Points Per PCL,28784.0,28784.0,28784.0
Distances Mean Values,18.984792646297738,18.80820655822754,19.152334213256836
Distances Min Values,1.2947757766266499,1.1851379871368408,1.3596112728118896
Distances Max Values,100.74732864001565,99.7596664428711,120.65754699707031
Intensities Mean Values,0.6789003571202933,0.676161527633667,0.6815263628959656
Intensities Min Values,0.0,0.0,0.0
Intensities Max Values,0.987477719783783,0.987477719783783,0.987477719783783
